events_id,User_id,ad_id,Interaction_score,device_type,geo_location,Product_id,product_name,product_category,conversion_value,timestamp
0aa20d2d-a25c-4849-8db9-7f864f50dea9,24,8.0,0,mobile,Gordonfort,20,Ray-Ban Aviator Sunglasses,accessories,0.0,2024-07-02T03:26:03.931077
ee2e43f2-6006-4f59-b52d-824efab9804b,2,30.0,1,tablet,West Lori,30,Tile Mate (4-Pack),electronics,0.0,2024-05-19T03:26:03.931238
05e4539f-48b5-4805-bc21-87798e16ae0e,15,26.0,0,tablet,Rodriguezside,38,Columbia Rain Pants,outdoor,0.0,2024-12-05T03:26:03.931447
6b37b75d-cdfa-424e-a674-e2dcb10b1474,51,25.0,1,tablet,Burtonborough,9,Galaxy S21,electronics,0.0,2024-02-08T03:26:03.931667
49bef736-ded2-4596-8547-a8bc445e77b5,58,,4,desktop,East Thomas,31,Weber Charcoal Grill,home,159.99,2024-03-07T03:26:03.931847
2735cc49-5d29-4463-ad6c-415489c37caa,47,34.0,4,tablet,Grahamtown,38,Columbia Rain Pants,outdoor,89.99,2024-10-30T03:26:03.932086
3818c52d-b9a1-4287-87c8-b416bac8e313,9,28.0,2,mobile,Brendaport,15,Samsonite Spinner Luggage,accessories,0.0,2024-09-03T03:26:03.932260
2f801f4f-59eb-451c-a6cb-3be1a102143e,70,20.0,0,mobile,West Gary,8,North Face Backpack,accessories,0.0,2024-10-29T03:26:03.932427
f72b49d6-2711-484c-b98b-eb6be92ec575,97,,2,mobile,New Thomashaven,36,Keurig K-Elite Coffee Maker,home,0.0,2024-03-13T03:26:03.932536
d818df1d-d7d7-44d5-9f11-27fb48623240,16,,2,mobile,Wolfeview,27,Theragun Elite,fitness,0.0,2024-07-16T03:26:03.932666
42f00e7f-f50c-43df-a3ab-d8bad99976a6,14,,4,mobile,Adamstad,7,Coleman Sundome Tent,outdoor,89.99,2024-03-19T03:26:03.932762
90f40630-3cdf-4bac-a496-a18438027b69,34,,4,tablet,South Cristian,11,Apple Watch Series 7,electronics,399.0,2024-08-02T03:26:03.932854
68886439-45d5-4997-a0c9-744c9cf1140c,25,29.0,0,tablet,Petersonfurt,8,North Face Backpack,accessories,0.0,2024-01-28T03:26:03.932974
d9950f78-d4f4-45c6-bb43-360862518e8b,55,5.0,0,mobile,Dillonstad,6,Nike Running Shoes,fitness,0.0,2024-07-11T03:26:03.933067
dde42419-a54b-422b-adfd-31ed882176bb,47,15.0,0,tablet,Jameschester,32,Canon EOS M50,electronics,0.0,2024-11-03T03:26:03.933167
9d8596ea-e10f-42eb-9308-9459db8de557,83,31.0,0,tablet,Millerport,23,Patagonia Rain Jacket,outdoor,0.0,2024-06-15T03:26:03.933288
4469ce4f-f7ed-4794-beff-23cbad943e87,69,27.0,1,desktop,Davidberg,39,Fossil Smartwatch,accessories,0.0,2024-04-29T03:26:03.933435
9df3714f-d204-4ec2-8228-a6dbdc05175f,58,,4,desktop,New Roy,37,Samsung 4K UHD TV,electronics,599.99,2024-07-07T03:26:03.933534
919f05a9-3459-430f-b9f4-2f707af3bcd0,37,,4,tablet,North Josephmouth,28,Roku Streaming Stick 4K,electronics,49.99,2024-04-04T03:26:03.933631
305a71d5-c97f-4eb0-83c4-c9ecdaeb3ece,82,,2,desktop,Michellestad,8,North Face Backpack,accessories,0.0,2024-09-12T03:26:03.933723
8210a6a9-bfff-4bd5-b3c4-401291194ee0,24,,4,tablet,Johnstad,16,GoPro Hero 11,electronics,499.99,2024-11-29T03:26:03.933814
7fd1a673-c38c-48b7-98e4-26ccd3f77e40,5,10.0,1,tablet,Mccoyhaven,30,Tile Mate (4-Pack),electronics,0.0,2024-05-24T03:26:03.933935
041e4020-a356-4eec-8f78-ddb9140d163d,30,20.0,2,tablet,East Colleen,3,Hydro Flask,beverages,0.0,2024-03-14T03:26:03.934031
52ac97b4-f63f-4dc6-8c14-24ba5dafe4fa,32,8.0,4,tablet,Woodside,2,MacBook Pro,electronics,1999.99,2024-01-31T03:26:03.934160
e74b20f9-56a4-45c0-88e3-de9598cfdedd,97,,2,mobile,South Johnside,5,Dell XPS 13,electronics,0.0,2024-03-12T03:26:03.934259
2cf8a595-fc08-49b7-a396-53daea55e2e0,56,,2,tablet,Annaton,31,Weber Charcoal Grill,home,0.0,2024-04-07T03:26:03.934389
0350a9ba-253a-48c8-b6ab-6afdb7e5c07d,45,25.0,0,desktop,West Debbiemouth,22,Schwinn Mountain Bike,outdoor,0.0,2024-08-06T03:26:03.934496
d759ac1f-5671-4816-8c20-ad6ee3b7ba37,5,,2,tablet,South Katelynburgh,34,Under Armour Compression Shirt,fitness,0.0,2024-01-20T03:26:03.934593
cb788e1d-6ebd-488b-ab97-667acd43cba0,84,11.0,1,mobile,South Jeremiahland,27,Theragun Elite,fitness,0.0,2024-01-21T03:26:03.934689
3660da4a-05d7-4ea4-bf57-2fc8202fd1c6,46,,4,tablet,Deannaton,29,Columbia Hiking Boots,outdoor,129.99,2024-04-05T03:26:03.934788
b3405a13-2e19-4599-b668-1f8d8868c060,14,23.0,2,desktop,North Angelamouth,6,Nike Running Shoes,fitness,0.0,2024-01-22T03:26:03.934886
31d55e67-68a4-471f-bd63-aadba7d6396c,90,,2,desktop,New Alexandraville,27,Theragun Elite,fitness,0.0,2024-12-07T03:26:03.934981
88c8ec5d-de0a-4bb8-810f-d37878583136,82,2.0,1,tablet,Lake Manuelstad,36,Keurig K-Elite Coffee Maker,home,0.0,2024-10-19T03:26:03.935075
7eafa835-5eb4-429f-a6f4-57268509411d,87,,4,desktop,Port Shawnville,38,Columbia Rain Pants,outdoor,89.99,2024-08-01T03:26:03.935177
e1e8224f-fa56-4209-b2ca-28531f67b5c5,44,14.0,0,tablet,Ryanmouth,21,Echo Dot (5th Gen),electronics,0.0,2024-04-25T03:26:03.935268
0b6c7bca-ee7a-4f9c-b0be-2782c5a800fa,28,,2,mobile,East Jeffrey,38,Columbia Rain Pants,outdoor,0.0,2024-05-26T03:26:03.935398
a45043c2-a26d-4626-aa3a-53e45e2ee9a8,12,34.0,1,desktop,South Christopher,29,Columbia Hiking Boots,outdoor,0.0,2024-10-12T03:26:03.935502
16ff0265-fec4-4832-93a8-c3ba0b69cf9e,22,6.0,2,desktop,North Amandaport,33,Osprey Hiking Backpack,outdoor,0.0,2024-01-15T03:26:03.935598
49f10c30-971b-4966-9f10-d53413486210,23,20.0,0,mobile,West Lucas,35,Google Nest Hub,electronics,0.0,2024-03-15T03:26:03.935688
b62081f0-4c2a-4579-ada6-942d82f42eab,81,8.0,1,mobile,Gibsonshire,12,Yeti Tumbler,beverages,0.0,2024-12-10T03:26:03.935814
190fb3c9-61a9-4510-80d5-fc36939af772,7,23.0,1,desktop,West Brandonside,17,Dyson V15 Vacuum,home,0.0,2024-05-02T03:26:03.935911
9d29fb74-9459-4f18-a652-5b683e84af41,82,23.0,0,mobile,Robertshire,27,Theragun Elite,fitness,0.0,2024-03-12T03:26:03.936002
b0c7d855-f44c-4e5f-a21b-1a9deb73f3ac,20,29.0,0,desktop,Davidport,36,Keurig K-Elite Coffee Maker,home,0.0,2024-11-24T03:26:03.936123
d4ecd652-8ea6-4271-a829-0282ce1a421e,50,,4,tablet,Petersside,28,Roku Streaming Stick 4K,electronics,49.99,2024-01-19T03:26:03.936259
32018679-36d2-4e75-bd30-b007becbfb13,84,,4,tablet,Cindyport,10,Peloton Bike,fitness,2499.0,2024-07-29T03:26:03.936372
4a3338d3-15dd-41f4-973b-9a5a5d3fe7e0,65,,4,mobile,Lake Bethborough,23,Patagonia Rain Jacket,outdoor,149.0,2023-12-30T03:26:03.936472
8fe87388-2f6b-47fd-80a3-39aff2cefd2c,91,,4,tablet,Amyfurt,28,Roku Streaming Stick 4K,electronics,49.99,2024-06-19T03:26:03.936562
7284567d-9dbe-4353-beb6-8e3c26a95ee4,61,27.0,0,mobile,New Stephen,1,Air Force 1s,fashion,0.0,2023-12-30T03:26:03.936652
63182d84-d2df-416b-8981-25ba95885312,1,,4,desktop,North Helenland,10,Peloton Bike,fitness,2499.0,2024-01-20T03:26:03.936752
af0d37de-9654-473a-b1b9-cfbd21958298,23,,2,tablet,Wareberg,4,Herman Miller Chair,office,0.0,2024-06-16T03:26:03.936872
e19e1ed1-1ba3-4dd7-98b0-6cbb0752d23f,11,,2,mobile,North Edward,13,Fitbit Charge 5,fitness,0.0,2023-12-30T03:26:03.936972
7a79a39e-4b35-4415-a971-8a03c018fec3,7,,2,mobile,Susanview,7,Coleman Sundome Tent,outdoor,0.0,2024-05-17T03:26:03.937066
d200a2b7-dc2e-47a1-aace-411188df859d,69,,2,desktop,South Justinton,4,Herman Miller Chair,office,0.0,2024-03-27T03:26:03.937170
a90ce9d3-c084-471f-9924-0d9f516e9a5e,60,,4,tablet,Lake Jonathanville,5,Dell XPS 13,electronics,1099.99,2024-03-18T03:26:03.937266
9761e3fa-aee1-435e-9253-6edae665f445,3,9.0,4,mobile,West Stevenfurt,17,Dyson V15 Vacuum,home,699.99,2024-10-05T03:26:03.937374
a4ae9c23-40dd-411a-97a9-224a33fa6b4f,95,5.0,0,mobile,Morrisshire,34,Under Armour Compression Shirt,fitness,0.0,2024-07-13T03:26:03.937501
0ae7e9c0-231a-43ba-99d8-28135a1375c4,17,,4,desktop,West Angela,25,Standing Desk Converter,office,350.0,2024-01-07T03:26:03.937597
a83b91c4-2c73-496b-9caa-79c0e76f8505,43,,4,mobile,Jonathanberg,22,Schwinn Mountain Bike,outdoor,599.99,2024-10-30T03:26:03.937701
5c00279c-817b-4d87-bf9a-dba125cdbbb6,91,,4,tablet,West Robert,23,Patagonia Rain Jacket,outdoor,149.0,2024-10-24T03:26:03.937793
f185a685-b6b3-4d0e-85b8-a6043620532b,96,30.0,2,mobile,Garciaville,26,Nespresso Vertuo Plus,home,0.0,2024-05-13T03:26:03.937915
3f1c5921-366e-4e74-b5c9-d1a274e8baca,71,13.0,1,desktop,Buckleybury,25,Standing Desk Converter,office,0.0,2024-10-12T03:26:03.938032
b8ab1f6e-010f-48e0-b591-0af0e7c4819d,50,31.0,2,mobile,Moorebury,4,Herman Miller Chair,office,0.0,2024-12-23T03:26:03.938206
5fa5766c-1dbe-41a5-9652-05513ff39bb2,41,,2,mobile,Patrickburgh,12,Yeti Tumbler,beverages,0.0,2024-09-16T03:26:03.938322
db35c832-b1bb-4a66-9cde-9dd6b8c1e8df,23,31.0,0,desktop,Port Kyleborough,2,MacBook Pro,electronics,0.0,2024-03-22T03:26:03.938426
17794826-5895-4c34-84a3-e6f8b7a91a5d,75,34.0,2,desktop,South Catherinestad,28,Roku Streaming Stick 4K,electronics,0.0,2024-12-24T03:26:03.938524
6835c8fb-e90f-44a1-ad84-852377554ab0,18,23.0,0,tablet,Lake Jeremyland,37,Samsung 4K UHD TV,electronics,0.0,2024-05-02T03:26:03.938618
eed7177a-a32a-4a37-a63c-5c0658abe042,43,,2,desktop,Port Kelly,34,Under Armour Compression Shirt,fitness,0.0,2024-11-22T03:26:03.938708
fe7a5b31-8232-4c8f-8cc6-769e1d8c5567,95,6.0,2,desktop,East Kathryn,31,Weber Charcoal Grill,home,0.0,2024-11-04T03:26:03.938800
e0c76b6f-671e-4f42-bcde-b70559335f85,86,11.0,1,tablet,Pagefurt,23,Patagonia Rain Jacket,outdoor,0.0,2024-05-29T03:26:03.938920
8995a494-458b-4821-9c59-432015c82894,34,21.0,1,tablet,West Adrienne,9,Galaxy S21,electronics,0.0,2024-07-20T03:26:03.939013
cd5b813b-044d-4414-856a-210a02d52cc0,98,,2,mobile,North Amy,32,Canon EOS M50,electronics,0.0,2024-12-04T03:26:03.939111
8102fb7e-307a-4e4f-b143-5a8749ff373f,47,,2,tablet,Jasonville,6,Nike Running Shoes,fitness,0.0,2024-10-27T03:26:03.939213
a817005a-8b5a-4629-9c2b-5cd62ccc592a,15,13.0,4,desktop,North Michael,12,Yeti Tumbler,beverages,30.0,2024-05-02T03:26:03.939316
77a29a41-c007-41cc-9166-79d2b6713eda,3,,2,mobile,Dudleyland,33,Osprey Hiking Backpack,outdoor,0.0,2024-05-15T03:26:03.939441
83efef3d-32c6-4a92-8211-2a87cd93a676,12,,2,mobile,Cunninghamfort,14,Kindle Paperwhite,electronics,0.0,2024-04-17T03:26:03.939567
8fd7a595-9beb-4119-8643-c32a74eb9a45,31,,4,desktop,Carolville,3,Hydro Flask,beverages,45.0,2024-08-05T03:26:03.939663
81ddd3da-c5af-4539-a4df-1469763f0487,9,18.0,4,desktop,Oliviaton,10,Peloton Bike,fitness,2499.0,2024-07-26T03:26:03.939753
60efd412-0827-4601-9881-0a451ec0e9ed,70,30.0,2,desktop,North Debbie,8,North Face Backpack,accessories,0.0,2024-04-01T03:26:03.939845
5dd7af55-36e2-42fd-8b02-2c84f0e6c103,60,,2,desktop,Danaville,20,Ray-Ban Aviator Sunglasses,accessories,0.0,2024-08-11T03:26:03.939936
85b4d220-6e17-48c4-98f9-bc4c69af99d5,31,32.0,1,tablet,East Tammy,14,Kindle Paperwhite,electronics,0.0,2024-01-22T03:26:03.940036
d54e951c-8dbe-43d9-a23a-246156505cbb,96,,2,mobile,Samanthaview,8,North Face Backpack,accessories,0.0,2024-02-08T03:26:03.940139
50496a0c-c89e-496f-9e3a-5d08d3a5de3a,13,,2,desktop,Montesport,38,Columbia Rain Pants,outdoor,0.0,2024-10-19T03:26:03.940260
59730b89-bdc3-4543-b219-0389d982e39a,30,,4,desktop,Paulborough,39,Fossil Smartwatch,accessories,199.99,2024-12-15T03:26:03.940382
2032a491-6060-4b86-95fb-0744765d08df,36,30.0,4,desktop,East Savannahview,31,Weber Charcoal Grill,home,159.99,2024-08-20T03:26:03.940488
c1ffb444-8a59-40b3-9490-42e108f06ea7,48,,2,desktop,North Johnfurt,15,Samsonite Spinner Luggage,accessories,0.0,2024-12-05T03:26:03.940643
3d9df9c4-7d3b-44ba-bd04-9ab5dcef3760,66,24.0,1,tablet,Aliciaborough,28,Roku Streaming Stick 4K,electronics,0.0,2024-10-26T03:26:03.940748
963ad5fe-b46f-4d6c-b836-e8c2efdf9428,20,7.0,0,desktop,Matthewside,9,Galaxy S21,electronics,0.0,2024-01-13T03:26:03.940841
a1400ec0-8597-4cd4-83d1-5350e4657179,78,13.0,2,desktop,North Laurenburgh,32,Canon EOS M50,electronics,0.0,2024-08-28T03:26:03.940937
4818449b-617c-4ff4-801f-6330e9d5a45d,73,37.0,2,tablet,East Victoriashire,3,Hydro Flask,beverages,0.0,2024-07-28T03:26:03.941033
85973229-6e47-44a2-b9b7-b307fdbf3cb9,26,,4,mobile,Ryanland,36,Keurig K-Elite Coffee Maker,home,139.99,2024-03-15T03:26:03.941133
76e3bcd0-3f70-4b4a-aac6-0874fc2784b2,84,,2,mobile,Port Kirsten,26,Nespresso Vertuo Plus,home,0.0,2024-10-29T03:26:03.941225
e2e87d47-47d1-4ff5-8d5e-65a00b36eafa,86,13.0,4,desktop,North Vickiton,15,Samsonite Spinner Luggage,accessories,200.0,2024-04-07T03:26:03.941336
bc9078f3-ab6e-4901-ac2a-2c8da78fb9c2,77,,4,desktop,North Kevinchester,23,Patagonia Rain Jacket,outdoor,149.0,2024-05-31T03:26:03.941439
9c82d9a0-81b6-4ec4-9cb1-26860ca186e5,75,,4,tablet,Williamfort,10,Peloton Bike,fitness,2499.0,2024-09-14T03:26:03.941533
9a769ad6-f606-417a-bb12-2a12372bc6b7,11,,2,desktop,Port Samuel,7,Coleman Sundome Tent,outdoor,0.0,2024-09-13T03:26:03.941623
6791dbbb-202d-4c7a-b4cf-6701e59eed9d,69,13.0,4,desktop,Jeffreymouth,5,Dell XPS 13,electronics,1099.99,2024-03-01T03:26:03.941715
52031e0f-6e42-4838-aed7-55125876ef01,6,,4,tablet,New Erinfort,1,Air Force 1s,fashion,120.0,2024-07-10T03:26:03.941812
1b566377-6616-40b0-9586-4b4c3ef59acd,39,24.0,0,desktop,South Michaelshire,5,Dell XPS 13,electronics,0.0,2024-08-07T03:26:03.941912
e03c5334-b0a2-4336-a700-b5d550db0d82,14,2.0,4,desktop,Annetteberg,6,Nike Running Shoes,fitness,150.0,2024-01-29T03:26:03.942005
36ff6091-5522-4fc7-8811-17819eb337be,80,,2,mobile,Lake Susanshire,25,Standing Desk Converter,office,0.0,2024-03-19T03:26:03.942106
bc20e220-b455-411c-898b-0bdb502c77bb,88,,2,mobile,Port Erinville,2,MacBook Pro,electronics,0.0,2024-04-28T03:26:03.942212
b3508e33-8e1d-409b-a6ff-4016f46d68cf,13,,2,mobile,Wilsonbury,14,Kindle Paperwhite,electronics,0.0,2024-03-25T03:26:03.942363
fd581a51-fbd1-47fa-b740-26681307e9d8,16,,2,tablet,Lake Robertstad,1,Air Force 1s,fashion,0.0,2024-05-16T03:26:03.942480
bd8b30a0-78ad-414c-8787-914d5df6d424,25,39.0,4,desktop,Amberport,25,Standing Desk Converter,office,350.0,2024-10-23T03:26:03.942574
4c1a3c30-ecff-4c80-97a6-1b20d6163254,71,7.0,2,mobile,Daviston,22,Schwinn Mountain Bike,outdoor,0.0,2024-10-05T03:26:03.942695
c6dbbf27-4574-4430-9d87-bc1506d2d12a,43,,4,mobile,New Bryanview,6,Nike Running Shoes,fitness,150.0,2024-12-19T03:26:03.942793
e3c5a34e-13d1-49b0-b73b-3379ddf6a6ca,94,31.0,1,tablet,Lake Benjaminborough,35,Google Nest Hub,electronics,0.0,2024-02-28T03:26:03.942889
fc1a6cf8-7059-4a7b-aa9e-c6182bf779c8,7,23.0,4,tablet,Heathermouth,26,Nespresso Vertuo Plus,home,159.99,2024-12-15T03:26:03.942981
45e3488b-9d82-4ef2-9ec7-36e6bd42873e,1,27.0,2,tablet,West Brandon,38,Columbia Rain Pants,outdoor,0.0,2024-08-01T03:26:03.943072
6171f5cd-9e6c-4f45-9db2-83f7f5bb585a,70,,4,mobile,North Scott,15,Samsonite Spinner Luggage,accessories,200.0,2024-03-02T03:26:03.943172
7c12e3b6-8eb9-4673-ada0-c988ac4a7d9b,75,,2,mobile,West Laurieshire,26,Nespresso Vertuo Plus,home,0.0,2024-07-29T03:26:03.943269
c6dc5125-ceb9-4c03-a046-e6327a88aca0,16,23.0,2,tablet,Stanleyborough,3,Hydro Flask,beverages,0.0,2024-02-01T03:26:03.943405
a7707f81-59c3-4a5b-930c-45d8aafe0983,60,,4,mobile,East Jeffrey,25,Standing Desk Converter,office,350.0,2024-02-19T03:26:03.943501
6c8e7add-09df-4a66-bb61-24e1464ca865,63,,2,tablet,Jenniferfort,1,Air Force 1s,fashion,0.0,2024-03-14T03:26:03.943594
2a6f7542-3ba3-4965-b106-af36116b693f,56,,4,tablet,Christinamouth,16,GoPro Hero 11,electronics,499.99,2024-02-08T03:26:03.943694
f62445a6-2284-4f86-b3db-b1c0811351c6,35,,2,desktop,West Hannahbury,30,Tile Mate (4-Pack),electronics,0.0,2024-04-30T03:26:03.943791
1962f612-4edb-4a3f-bba3-8d07a0af5c35,84,,4,desktop,East Kathleen,1,Air Force 1s,fashion,120.0,2024-12-03T03:26:03.943884
0193de35-06f8-4d9f-a219-97e59853c445,52,12.0,4,desktop,Randyburgh,18,Instant Pot Duo,home,119.0,2024-02-05T03:26:03.943977
3f7d5dbd-26cc-47b4-908e-04e391630737,42,38.0,2,desktop,North Amyfort,31,Weber Charcoal Grill,home,0.0,2024-07-18T03:26:03.944071
79a817ec-7daf-4662-bc07-1a5bfda63ee1,36,,4,mobile,New Harry,1,Air Force 1s,fashion,120.0,2024-05-06T03:26:03.944176
d8f40214-335c-4576-8a10-6c9b083b1188,45,38.0,2,mobile,Lanebury,17,Dyson V15 Vacuum,home,0.0,2024-11-13T03:26:03.944313
4c446418-b057-42e0-b3cb-f27593aa618d,5,7.0,4,mobile,West Kristina,34,Under Armour Compression Shirt,fitness,49.99,2024-12-06T03:26:03.944414
1125e6f3-51c8-4a15-aeb6-fc786f627de8,84,1.0,2,tablet,Carolburgh,19,Lululemon Yoga Pants,fashion,0.0,2024-06-02T03:26:03.944509
231d0427-f891-4618-b464-a8c3b59ef6c3,5,23.0,2,tablet,Santosfort,34,Under Armour Compression Shirt,fitness,0.0,2024-07-23T03:26:03.944629
14b78f75-6880-42e3-9b17-ac84b8687b05,78,20.0,4,tablet,Marybury,32,Canon EOS M50,electronics,649.0,2024-05-17T03:26:03.944726
b7ef8c89-2014-402e-96dd-b6cf6c3d31ad,52,1.0,0,desktop,West Raymondstad,28,Roku Streaming Stick 4K,electronics,0.0,2024-07-29T03:26:03.944822
84fa8d63-d0b6-47e6-b427-03326312048a,80,,2,desktop,Yvonnehaven,27,Theragun Elite,fitness,0.0,2024-09-20T03:26:03.944912
c31afaaa-c76a-4662-b3a0-0c3a27fb601a,56,10.0,1,desktop,Reneeburgh,22,Schwinn Mountain Bike,outdoor,0.0,2024-02-23T03:26:03.945002
bbba2cc4-a471-4953-8e27-9a296f797336,77,21.0,4,mobile,Codychester,5,Dell XPS 13,electronics,1099.99,2024-07-31T03:26:03.945104
5711841c-1bdf-4fd5-b4a7-42c61e8b5243,73,6.0,1,tablet,Port Davidview,10,Peloton Bike,fitness,0.0,2024-10-22T03:26:03.945200
44e658b1-3e29-412a-868a-2c0721c82b92,79,,4,desktop,New Darrenville,3,Hydro Flask,beverages,45.0,2024-04-25T03:26:03.945293
8671da6c-d647-4c0c-9f6b-86d251cd3052,17,,2,tablet,North Amyside,2,MacBook Pro,electronics,0.0,2024-11-18T03:26:03.945455
abada02d-7ce4-42fe-ad09-69ab687da013,99,31.0,4,tablet,North David,20,Ray-Ban Aviator Sunglasses,accessories,179.99,2024-05-12T03:26:03.945582
dc55f139-802f-43e8-9cb4-35bb931dc90d,88,,4,tablet,South Brianside,1,Air Force 1s,fashion,120.0,2024-08-02T03:26:03.945689
8290082f-a5f2-4f7a-9d3f-c7f9f7a667a0,23,,2,mobile,Mitchelltown,15,Samsonite Spinner Luggage,accessories,0.0,2024-01-25T03:26:03.945814
37e0627d-7441-429d-ae60-b3b671c37824,26,,2,tablet,West Nathanbury,35,Google Nest Hub,electronics,0.0,2024-02-13T03:26:03.945913
993240bd-6b42-4ff5-8e4f-3517294562ba,92,33.0,0,tablet,Harrisborough,18,Instant Pot Duo,home,0.0,2024-11-22T03:26:03.946034
d042a3ef-56f6-4a4f-90e7-1dd2e20b0b94,93,15.0,2,mobile,Loganmouth,30,Tile Mate (4-Pack),electronics,0.0,2024-02-13T03:26:03.946135
f635bfa5-4c5e-418b-bc39-90929de2641b,47,18.0,0,desktop,Maytown,18,Instant Pot Duo,home,0.0,2024-03-04T03:26:03.946263
3fea71cb-c4c5-402b-9fc9-ebdba5d6c307,59,34.0,4,desktop,New Melissa,7,Coleman Sundome Tent,outdoor,89.99,2024-05-07T03:26:03.946373
369ea1ed-aabb-4c9a-9ce0-3771284ed64e,38,34.0,4,tablet,Williamsborough,24,Bose QuietComfort Earbuds,electronics,279.0,2023-12-26T03:26:03.946496
79d9dccc-cd33-409e-86a7-a777e8726111,84,38.0,4,mobile,Mistyberg,12,Yeti Tumbler,beverages,30.0,2024-03-28T03:26:03.946588
91881256-d56a-4ac7-9302-f579251f8487,14,21.0,1,tablet,West Tammy,12,Yeti Tumbler,beverages,0.0,2024-04-05T03:26:03.946679
c5cdcdb3-5a8b-4c4a-ae2a-94176c5f2d97,70,,2,mobile,Lake Gloria,23,Patagonia Rain Jacket,outdoor,0.0,2024-11-10T03:26:03.946771
3c790e3d-eb81-4499-9e43-3d7c24875750,23,25.0,0,desktop,Navarrofurt,23,Patagonia Rain Jacket,outdoor,0.0,2024-08-02T03:26:03.946896
bb1e157e-2051-4710-9518-bad6c1abee5d,42,29.0,2,mobile,Lake Adam,32,Canon EOS M50,electronics,0.0,2024-01-06T03:26:03.946999
dd3b8c09-070c-47d1-a773-46c503dde26f,83,,4,desktop,Port Rebecca,33,Osprey Hiking Backpack,outdoor,189.99,2024-05-27T03:26:03.947094
8d7d60ff-00cd-4998-955f-6879564b27fd,17,33.0,1,tablet,East Jamesville,1,Air Force 1s,fashion,0.0,2024-05-04T03:26:03.947197
a3942246-23e7-4c59-8ed4-9ea57569e4dd,67,1.0,0,tablet,Robertsport,25,Standing Desk Converter,office,0.0,2024-12-02T03:26:03.947335
46dea2f8-3093-41d9-80bf-c8a0ff491885,34,,2,mobile,Jeremymouth,16,GoPro Hero 11,electronics,0.0,2024-10-10T03:26:03.947441
3e29ab95-1b76-4582-a8d1-798a69db4b9d,5,32.0,4,desktop,South Sallyville,25,Standing Desk Converter,office,350.0,2024-09-20T03:26:03.947540
f1ed63db-ff17-4b68-8a62-b0a776de7f8d,51,,2,tablet,Lake Wendybury,39,Fossil Smartwatch,accessories,0.0,2024-02-12T03:26:03.947636
eff89031-d386-4c36-a41d-a8537028a3dc,64,23.0,1,tablet,West Timothy,15,Samsonite Spinner Luggage,accessories,0.0,2024-01-26T03:26:03.947727
808c9173-ab23-4500-936e-3ff60bb425da,24,,2,mobile,Craigstad,1,Air Force 1s,fashion,0.0,2024-11-07T03:26:03.947819
baa1d966-cac4-4baa-b501-de97f9ac0381,13,18.0,0,desktop,North Lori,18,Instant Pot Duo,home,0.0,2024-03-14T03:26:03.947910
302611c7-dd76-4e4d-b4a1-89076ec7bd4b,22,,2,desktop,South Rebeccaview,39,Fossil Smartwatch,accessories,0.0,2024-01-07T03:26:03.948006
092f07dc-daa3-4308-aaba-969b20fe807e,32,,2,tablet,Frostberg,17,Dyson V15 Vacuum,home,0.0,2024-02-13T03:26:03.948135
e3a98656-e2e0-4d9c-b353-eb5ae422b156,87,,4,mobile,New Micheletown,33,Osprey Hiking Backpack,outdoor,189.99,2024-10-16T03:26:03.948244
5c7d003d-06f0-4a66-879c-a4a6caacc500,73,32.0,4,mobile,Port Michelleland,28,Roku Streaming Stick 4K,electronics,49.99,2024-04-09T03:26:03.948353
c9718a63-191d-40c9-98a2-25102c0e67ff,16,38.0,1,desktop,East Angela,22,Schwinn Mountain Bike,outdoor,0.0,2024-02-18T03:26:03.948445
8e7ae653-4c56-41ac-a35e-bd1b178b00ab,41,,2,mobile,Hamptonburgh,13,Fitbit Charge 5,fitness,0.0,2024-09-20T03:26:03.948568
415959dd-51e1-44eb-996d-78d969e4b477,97,,2,tablet,West Nicolebury,16,GoPro Hero 11,electronics,0.0,2024-06-24T03:26:03.948665
ae4cd4cd-f6b3-483f-bc1e-203fd6722ac5,58,,2,mobile,West Steven,20,Ray-Ban Aviator Sunglasses,accessories,0.0,2024-02-22T03:26:03.948757
b700c813-a486-4ff9-8ca4-078d1b7ecb46,23,4.0,4,mobile,Dennisville,34,Under Armour Compression Shirt,fitness,49.99,2024-03-27T03:26:03.948848
909bcdf8-23fe-4d0f-9b2f-b95b99f16d0b,34,,4,desktop,Jessicabury,14,Kindle Paperwhite,electronics,139.99,2024-07-22T03:26:03.948938
c8cc6266-acae-430f-a8b7-29630ddf4994,88,,4,tablet,East Noahville,2,MacBook Pro,electronics,1999.99,2024-11-09T03:26:03.949032
05ee5451-9ebd-4439-80d3-423e6f54d34e,42,,4,desktop,North Rachel,15,Samsonite Spinner Luggage,accessories,200.0,2024-02-23T03:26:03.949128
dee30475-bb10-4f78-b5d7-c4b631b5d3b6,91,,4,desktop,Mendezport,17,Dyson V15 Vacuum,home,699.99,2024-07-03T03:26:03.949249
e2809283-0712-4c5c-9920-7c05cf69d6f1,45,,2,mobile,Heathermouth,34,Under Armour Compression Shirt,fitness,0.0,2024-06-17T03:26:03.949356
50e242ee-04d3-4af2-8f1f-1e9a8677cb3e,91,38.0,1,desktop,Port Morganport,8,North Face Backpack,accessories,0.0,2024-06-30T03:26:03.949454
c4321fe2-1326-42ee-aef0-319153d78616,45,27.0,0,tablet,New Cynthiaside,21,Echo Dot (5th Gen),electronics,0.0,2024-07-26T03:26:03.949549
